initial_number_sheep,initial_number_wolves,grass_regrowth_time,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce
227,200,56,38,90,5,3
242,203,29,45,90,20,14
1,237,12,40,62,8,2
21,99,0,13,36,7,14
230,162,83,9,98,3,3
200,149,36,42,63,19,5
23,54,79,7,37,18,18
27,103,80,25,91,14,2
227,122,20,11,73,6,6
204,37,54,12,0,14,16
153,49,25,15,27,9,13
223,85,22,25,31,16,13
131,170,54,7,37,13,17
30,185,67,35,0,17,14
160,102,98,46,83,16,4
103,228,100,42,2,20,17
12,52,39,31,41,14,13
29,171,58,1,70,7,20
85,193,72,16,27,5,17
11,155,98,45,95,12,0
24,21,57,24,61,9,12
15,213,0,16,91,7,8
98,37,37,8,74,14,4
145,201,83,12,83,7,17
139,230,48,46,26,18,20
203,51,31,5,95,9,13
212,219,64,6,14,8,7
14,150,88,22,25,3,7
54,139,39,32,16,1,13
86,101,24,49,82,3,5
205,116,75,31,73,18,18
98,47,63,36,90,15,8
140,211,25,13,21,14,14
112,161,68,6,40,7,5
194,191,5,48,26,5,4
120,20,48,48,12,13,5
201,68,73,21,54,19,19
127,172,72,3,31,18,13
241,26,16,22,81,13,10
103,220,89,8,94,2,0
234,111,59,16,59,18,16
0,37,38,44,1,4,2
105,29,78,30,68,11,10
73,53,24,9,74,17,13
19,156,25,24,61,13,16
46,167,2,2,38,19,0
173,42,64,36,12,10,12
224,95,93,33,56,9,6
54,77,59,10,77,9,18
54,131,97,50,79,12,2
87,93,71,2,49,3,6
240,232,26,25,67,10,16
135,38,40,20,3,13,15
128,174,25,4,40,11,9
164,78,45,12,89,16,4
19,199,62,19,45,7,11
207,119,66,1,66,14,4
65,207,20,10,41,11,4
27,124,48,46,79,5,15
178,42,36,16,57,15,7
109,215,80,42,42,2,11
22,109,55,47,15,8,11
90,112,23,27,81,2,14
53,188,100,47,61,12,1
73,153,68,49,48,18,19
162,102,31,1,68,19,10
75,38,28,24,0,11,13
209,161,51,8,19,17,16
232,89,16,24,94,8,9
213,39,64,46,34,11,0
236,231,38,28,61,5,17
22,34,63,18,51,3,17
205,69,32,50,2,9,18
239,35,82,12,75,18,14
130,80,77,22,70,1,5
7,31,88,21,25,2,5
20,7,69,36,21,17,0
182,162,12,36,1,13,18
246,190,29,40,4,6,13
184,141,15,31,89,4,8
134,221,68,32,46,17,6
99,16,59,49,42,5,6
226,78,85,4,42,6,5
51,56,75,0,81,17,14
230,187,61,12,17,7,7
155,133,87,2,52,16,16
199,168,81,9,84,19,18
223,115,44,44,99,7,9
168,99,51,13,79,9,2
26,145,7,47,6,10,9
32,230,22,40,35,1,3
87,117,51,35,90,3,13
8,229,99,35,5,14,5
141,223,93,15,72,20,9
0,225,62,37,28,7,8
114,130,25,48,27,8,9
185,205,89,40,70,4,14
45,122,1,50,12,9,6
188,118,16,34,0,6,11
95,249,25,5,9,1,6
12,220,96,49,31,14,7
140,78,53,3,85,18,11
103,156,46,39,53,2,7
195,67,16,14,13,19,18
233,118,40,5,27,17,6
104,248,17,37,13,19,7
138,53,62,13,29,12,8
26,228,43,2,58,9,5
243,38,74,9,86,18,20
187,31,28,43,72,10,5
178,49,45,33,12,8,19
79,168,34,33,39,16,11
177,209,24,40,26,10,18
230,38,57,43,87,5,12
158,218,30,39,32,11,10
238,231,80,19,1,14,18
171,51,78,49,36,5,1
174,97,75,13,35,16,8
70,87,66,30,28,8,10
131,118,32,31,16,18,4
20,224,34,14,21,17,18
24,170,23,32,45,13,3
81,55,22,46,63,5,11
108,217,89,49,5,15,2
23,132,25,41,29,12,15
249,210,49,48,57,7,13
2,14,25,23,17,16,7
185,106,66,10,81,5,10
77,88,64,45,82,3,20
165,28,29,23,62,17,10
56,158,2,4,23,8,5
9,124,27,12,98,18,20
209,53,90,9,86,8,20
191,231,21,46,42,6,9
4,158,23,23,92,3,14
237,178,5,45,72,18,7
154,161,15,38,52,4,14
48,74,76,30,71,8,15
136,125,85,24,35,14,5
163,122,91,0,87,13,2
124,47,50,14,59,14,18
12,152,96,9,3,17,15
249,46,95,0,39,13,14
2,76,20,26,83,16,1
250,132,88,20,23,20,18
89,147,96,31,72,13,10
9,14,94,18,66,19,5
55,211,69,47,42,4,4
105,217,22,47,78,9,2
26,57,35,13,22,4,11
37,174,48,28,92,17,10
51,7,11,23,0,1,8
207,153,5,13,68,13,0
186,23,27,4,50,10,13
158,236,12,30,100,11,2
133,117,28,11,80,15,4
244,14,89,7,90,13,6
96,105,18,34,1,7,20
172,137,63,4,37,18,0
11,174,60,26,36,7,19
72,200,85,32,29,9,12
10,207,52,8,27,1,16
60,101,47,7,77,8,5
196,247,25,13,76,9,10
149,11,95,36,52,6,9
181,75,40,31,53,18,5
199,172,71,14,78,17,16
88,27,19,23,19,20,3
108,11,41,9,39,3,20
26,187,29,42,60,16,11
223,38,43,35,12,10,3
117,2,85,29,10,11,14
43,35,99,36,11,9,7
244,247,81,21,11,6,19
172,108,24,17,50,10,1
107,24,68,10,70,19,12
250,242,93,19,47,9,17
115,72,97,17,12,7,20
229,229,15,19,18,17,3
11,214,15,48,5,10,0
19,208,60,21,8,15,11
56,114,32,16,44,1,11
75,52,3,29,23,5,12
102,58,1,44,91,11,2
244,155,38,32,65,13,6
234,250,18,49,55,11,14
58,69,58,45,17,11,4
203,105,50,12,95,5,18
235,68,87,31,97,4,8
178,243,45,35,36,13,14
105,24,100,15,98,20,15
93,157,54,10,10,19,5
187,12,0,2,37,10,19
165,25,85,4,93,8,13
42,34,11,43,86,17,17
228,60,40,29,80,11,2
106,193,48,25,28,2,12
181,26,95,45,94,13,19
49,107,38,19,23,13,18
23,169,75,13,6,9,20
129,61,31,33,13,6,19
122,63,47,27,1,12,15
121,199,55,18,57,6,9
93,229,83,8,59,8,14
108,187,16,8,10,16,4
130,98,19,32,75,17,14
185,210,95,32,18,9,4
107,1,6,9,65,19,3
144,114,36,32,96,1,13
247,84,71,34,12,9,13
113,62,31,34,54,15,11
213,153,20,16,35,4,16
40,211,7,9,1,12,15
247,25,53,38,4,18,20
90,85,40,45,10,2,7
248,84,36,47,65,17,20
125,128,90,48,24,6,4
144,137,94,18,2,11,3
34,211,27,18,53,2,14
234,238,49,29,77,13,3
228,209,41,6,12,15,3
134,243,20,14,59,8,12
211,64,43,2,10,2,6
34,198,59,43,6,11,19
119,102,77,25,31,18,15
238,128,81,15,24,12,11
162,139,48,19,6,18,15
193,142,97,7,95,1,11
98,34,44,30,50,1,0
147,22,19,37,1,4,10
65,157,70,44,65,8,19
199,152,73,4,19,9,6
169,240,65,24,3,5,11
19,207,88,24,54,1,10
70,169,73,25,62,6,19
112,119,85,45,1,20,11
141,192,96,38,21,10,15
237,83,46,42,25,12,16
210,234,97,19,3,19,13
149,33,77,32,61,13,19
249,220,13,22,9,7,6
209,139,98,48,57,20,6
165,9,34,26,26,17,4
25,67,15,3,85,4,8
142,113,25,41,67,16,7
95,74,84,26,95,19,1
6,0,10,36,47,11,19
175,248,24,4,12,11,9
128,231,22,9,48,18,13
24,233,78,26,100,9,12
73,13,19,11,89,7,2
61,12,42,7,12,20,0
211,153,81,5,58,7,11
175,230,0,20,43,4,7
13,226,42,50,89,6,5
114,20,68,20,93,7,14
242,245,0,47,24,14,6
30,232,67,12,8,12,11
116,70,49,26,67,12,16
219,212,41,22,70,9,10
62,70,31,14,10,7,7
35,97,2,6,41,14,15
168,168,20,8,60,5,14
180,32,30,23,86,10,1
58,243,1,26,13,15,9
36,40,47,18,20,18,0
34,209,28,46,29,6,9
20,25,10,23,81,4,19
216,178,90,50,4,5,12
167,155,81,45,51,18,16
233,203,41,17,17,19,0
61,98,30,6,81,19,20
54,75,15,8,5,12,13
37,113,24,35,25,15,3
222,16,93,2,5,20,4
48,168,57,2,95,3,5
249,156,21,36,7,4,5
28,158,23,0,1,3,18
30,99,36,2,26,18,19
20,66,72,48,96,12,1
145,208,3,29,8,6,11
19,193,10,12,50,3,16
179,24,44,19,65,13,9
237,89,30,3,58,3,0
125,50,5,1,76,7,4
186,13,11,37,97,4,8
155,250,51,6,24,17,15
12,15,98,34,81,8,6
50,202,64,24,84,7,15
64,32,66,50,68,14,2
164,231,2,1,0,1,19
76,75,28,30,55,12,9
243,101,4,49,86,17,17
151,219,16,1,44,11,4
18,95,59,32,54,17,14
24,65,13,18,81,5,11
61,184,56,16,36,10,20
114,246,61,25,77,19,8
207,113,20,4,78,11,17
127,143,46,12,22,11,15
144,44,75,49,11,8,16
201,157,5,44,98,9,2
2,8,83,36,5,15,10
32,91,58,45,35,14,10
1,19,78,41,45,18,1
64,6,75,19,62,3,4
46,224,54,34,52,11,10
89,137,47,28,3,10,17
83,70,6,35,2,18,4
230,12,29,46,22,16,15
0,186,94,13,18,1,6
250,87,32,16,19,6,20
13,62,88,5,45,9,3
150,221,55,29,57,17,12
232,15,30,34,28,11,9
228,78,22,40,74,17,11
145,154,56,40,59,16,14
80,180,25,12,19,11,5
166,219,42,24,52,11,5
184,199,18,20,65,19,18
94,206,66,43,24,13,15
217,234,92,6,53,4,20
37,7,83,44,19,17,10
182,144,74,16,31,7,17
195,44,6,35,83,4,7
236,213,17,21,42,13,2
35,247,30,45,51,19,12
136,13,51,7,81,20,15
88,162,79,24,88,11,19
111,249,22,34,97,8,6
77,111,49,26,32,15,1
63,26,64,22,79,2,1
20,156,21,32,74,20,10
127,9,93,48,85,3,4
108,77,26,3,46,12,5
79,65,84,1,1,4,4
115,10,60,24,65,14,19
31,249,94,13,93,10,3
229,51,8,27,62,5,2
60,104,44,36,81,13,17
79,235,96,31,5,20,4
207,236,91,3,57,15,15
250,227,87,13,88,17,6
105,34,42,4,35,9,14
214,108,12,45,27,20,4
114,175,62,37,8,17,3
65,93,50,32,90,8,20
44,238,54,4,66,8,4
17,218,91,6,7,3,1
18,239,72,10,22,16,1
228,145,30,15,36,2,14
103,218,76,16,26,14,5
156,26,94,45,15,11,4
216,99,87,45,20,7,1
100,151,8,32,81,12,8
137,47,52,48,45,9,3
56,248,90,37,56,15,4
175,180,87,15,79,18,1
230,248,63,30,60,3,13
220,66,15,30,30,10,13
168,158,24,0,96,6,5
170,182,0,18,12,17,19
171,124,17,8,98,4,13
46,97,60,26,87,8,4
107,79,68,14,29,2,12
53,64,60,11,62,4,6
111,122,27,39,9,19,4
48,51,49,7,55,19,3
77,220,81,0,80,2,12
62,100,99,21,16,8,18
67,93,51,15,31,13,0
155,156,18,25,0,19,4
95,2,30,30,37,19,4
123,117,51,26,11,5,6
151,26,52,32,64,16,18
127,183,15,2,98,6,16
167,12,86,50,35,8,0
156,92,25,32,96,13,11
223,206,10,30,98,6,10
243,190,64,22,4,19,20
159,208,42,36,51,16,19
127,247,75,15,82,13,15
242,235,38,17,77,17,8
195,96,5,0,91,10,9
231,163,7,12,16,20,1
66,139,80,14,100,9,3
130,118,54,12,94,9,16
44,60,16,47,89,14,7
97,227,37,0,33,4,12
62,0,0,37,38,20,10
39,171,95,6,100,7,19
140,135,23,20,79,16,3
29,117,49,10,63,15,2
195,249,56,32,17,16,11
201,244,5,36,41,14,10
132,59,54,2,86,6,7
210,95,81,16,79,1,19
215,83,96,20,53,10,17
120,35,55,35,37,2,19
133,153,85,10,54,16,9
57,149,50,11,24,10,13
102,228,54,0,64,5,19
126,63,49,42,14,2,7
127,103,59,28,77,3,9
124,63,100,11,31,18,3
209,88,17,18,62,8,0
117,115,28,5,74,8,15
189,158,63,16,30,15,10
101,14,22,40,60,1,19
218,144,44,23,26,16,13
193,39,18,8,86,12,6
225,204,21,2,12,12,19
160,174,53,20,46,11,5
240,176,55,42,3,19,0
99,170,43,49,48,20,8
91,160,20,22,80,20,9
6,154,44,6,6,5,0
190,220,11,7,20,15,9
132,32,95,32,77,17,12
245,144,87,14,88,5,2
235,63,97,17,82,7,11
8,10,1,7,26,5,19
220,191,88,14,1,10,2
96,131,61,16,82,6,8
190,11,57,28,68,3,3
160,152,69,29,73,4,4
28,92,40,32,80,2,0
107,84,10,23,39,11,2
214,51,95,30,37,17,14
82,235,93,48,5,13,7
171,123,77,39,15,14,10
18,222,62,19,87,16,11
71,43,33,14,19,10,12
16,29,10,27,32,5,17
229,181,90,46,88,7,5
159,114,92,42,72,13,15
110,16,31,37,9,16,8
245,118,18,11,63,11,1
216,187,10,50,41,20,0
120,246,62,8,14,11,11
210,223,63,2,0,1,18
233,140,38,10,2,17,16
19,88,74,11,45,11,20
213,26,73,46,89,17,7
195,14,99,38,53,9,0
238,13,77,12,15,7,2
109,116,51,21,4,19,6
108,240,81,19,43,1,16
38,202,21,24,37,1,0
7,107,54,33,3,1,10
60,104,100,3,66,10,9
64,204,64,15,53,11,11
147,117,99,37,60,15,0
106,144,28,42,91,6,6
41,195,63,32,77,14,10
50,17,46,8,30,12,3
179,98,39,3,18,1,5
34,218,62,36,83,13,12
133,108,74,31,100,5,17
41,243,98,5,63,1,15
122,160,47,22,1,14,10
27,168,98,18,14,13,7
28,231,84,24,75,8,3
6,125,92,11,33,14,1
247,159,88,26,19,14,1
185,16,57,44,49,4,15
118,149,1,10,1,7,8
138,63,62,10,20,11,5
195,20,10,2,50,16,11
197,247,69,23,46,9,1
59,172,96,4,84,14,16
250,132,82,21,32,4,0
226,154,96,49,36,20,2
203,111,31,49,8,7,6
166,71,81,13,43,9,12
90,232,13,30,39,12,19
115,43,22,41,64,8,13
215,91,53,15,44,5,0
159,195,57,30,81,10,7
194,152,78,0,81,8,8
223,8,79,31,25,16,14
192,224,27,40,30,19,3
136,39,77,35,28,15,5
188,148,25,24,100,19,0
97,212,54,7,41,2,0
55,241,61,36,17,20,20
136,122,78,7,10,17,3
115,17,96,7,34,5,3
147,80,98,44,39,1,6
17,246,96,24,17,1,20
14,243,92,0,70,17,12
61,226,60,50,77,17,15
96,0,31,4,22,11,17
91,183,62,25,24,13,6
67,136,14,28,31,11,6
40,103,30,34,74,12,4
190,0,13,41,7,6,4
115,115,23,20,31,6,13
92,20,48,20,45,13,20
17,65,16,28,37,18,12
161,2,97,43,69,12,4
198,94,42,4,88,12,2
46,219,100,30,67,14,1
36,176,77,3,67,11,18
12,107,6,20,25,16,17
250,63,1,49,52,12,16
73,188,18,21,93,20,13
63,100,65,39,97,10,0
123,82,47,32,62,4,11
89,196,93,34,7,8,18
22,112,47,14,13,6,19
81,99,73,11,99,13,14
47,193,88,32,18,20,7
4,58,45,42,33,16,1
188,247,29,25,80,14,5
85,27,43,28,8,10,0
53,231,36,14,5,1,15
115,240,33,0,53,6,3
156,35,38,30,83,13,7
172,101,46,12,20,5,13
112,173,48,46,25,19,0
85,74,55,40,82,11,11
170,86,92,25,61,9,15
169,112,11,22,22,17,8
227,82,92,23,19,7,15
46,13,21,44,83,11,4
145,29,34,26,27,15,5
222,75,82,40,56,7,12
127,220,41,8,29,11,11
137,218,69,34,91,1,18
121,29,93,46,14,5,12
249,111,74,39,95,11,17
250,152,61,0,57,2,0
64,204,43,4,73,12,18
138,87,15,41,42,15,15
34,162,4,47,96,16,15
214,181,73,20,46,1,3
189,68,15,11,88,3,18
203,17,100,24,60,6,2
153,218,73,28,65,14,2
200,116,91,1,7,15,7
50,217,41,5,47,5,5
11,85,47,35,17,3,19
200,43,42,16,57,13,12
196,117,18,47,88,20,9
153,189,40,2,16,18,1
181,120,46,16,43,10,8
192,143,84,20,99,18,13
213,158,8,17,93,10,9
61,191,53,18,65,6,8
138,218,33,43,26,14,14
209,105,99,33,8,16,1
222,37,72,43,0,5,15
33,138,39,28,43,13,17
35,211,30,25,15,9,20
102,50,1,50,20,5,8
186,147,11,24,37,14,15
199,181,38,48,89,15,14
242,5,57,43,88,6,2
231,96,9,14,64,1,13
239,239,93,6,66,2,10
22,194,34,45,67,14,4
250,148,37,18,43,7,2
135,200,34,2,71,10,18
47,109,26,30,18,5,6
186,41,99,27,3,11,5
9,156,18,44,99,4,1
174,12,71,26,2,16,15
230,66,1,0,3,15,4
28,78,90,5,46,4,6
170,41,24,48,55,17,4
232,133,16,50,48,12,3
232,130,55,37,59,17,4
111,237,69,48,24,17,8
17,46,62,29,69,16,0
215,183,58,39,46,8,0
220,100,40,46,2,17,8
161,214,44,25,82,19,13
126,130,13,5,80,7,17
2,81,47,24,33,12,8
227,232,29,50,49,1,4
55,239,98,37,8,3,2
69,114,58,8,63,10,11
43,76,80,11,14,18,3
25,113,16,36,55,18,4
225,106,58,30,8,18,19
24,17,1,40,80,19,0
183,48,9,3,84,10,14
89,11,75,16,31,19,18
160,139,48,33,94,12,14
236,24,64,49,92,20,20
91,118,72,36,48,4,2
68,131,54,39,57,20,6
169,105,4,17,53,16,1
59,6,88,45,83,14,6
185,250,86,3,5,13,17
217,24,82,3,19,10,12
184,185,57,36,96,16,8
99,45,77,45,76,20,20
178,127,79,4,84,14,15
22,33,70,17,78,5,18
56,74,61,23,60,7,19
217,137,37,43,42,12,1
234,49,23,24,47,1,8
218,75,70,34,90,16,19
197,127,27,10,23,15,5
125,234,46,16,98,11,3
185,48,94,37,72,17,6
44,41,81,15,2,12,16
138,113,56,27,21,16,20
158,232,80,43,32,6,15
112,188,88,6,29,12,3
235,21,73,23,33,14,4
173,247,85,49,22,16,9
102,109,70,42,39,18,10
144,25,21,12,37,1,17
74,12,68,26,49,2,2
225,202,25,4,22,8,12
153,173,65,17,16,15,11
123,126,14,22,4,7,4
154,28,99,8,42,4,3
185,18,50,30,97,19,7
38,161,67,6,38,10,1
111,176,68,18,68,10,12
133,125,36,0,90,20,6
128,59,97,18,18,4,9
45,46,23,29,89,7,0
78,171,86,28,89,12,5
181,169,34,8,79,12,20
59,33,33,20,10,11,4
171,95,30,44,43,9,3
62,27,51,40,85,20,12
204,49,19,39,83,5,14
64,135,62,7,33,14,17
141,238,30,2,92,4,17
132,15,48,14,31,14,19
239,125,56,17,95,7,0
238,219,82,6,2,7,20
125,27,68,45,32,12,14
159,90,4,38,47,14,15
245,1,61,23,34,10,18
226,139,34,10,55,1,13
239,121,66,23,95,11,1
62,206,28,12,94,4,13
49,148,61,20,6,11,9
82,1,81,32,76,17,3
250,123,3,37,38,16,12
60,123,29,49,43,15,18
227,151,43,25,94,15,20
109,70,17,9,2,20,18
54,97,0,33,96,16,8
202,52,23,0,37,1,3
73,87,67,18,54,15,5
245,227,91,30,59,12,14
204,103,49,20,94,11,9
168,178,45,19,45,2,18
69,244,28,23,85,20,2
149,150,27,5,47,12,2
52,111,100,34,52,4,3
159,195,43,4,1,14,11
10,168,26,6,66,12,15
79,182,54,14,48,8,9
221,171,54,18,36,1,16
62,104,22,14,45,3,6
195,139,65,26,36,2,0
73,22,81,45,40,20,9
29,164,69,13,66,15,15
56,125,4,9,82,8,9
147,225,85,41,35,7,16
113,71,51,12,71,1,19
208,209,34,37,0,3,18
197,78,20,11,52,9,1
237,93,49,2,87,7,12
78,27,7,28,58,8,1
185,186,46,23,6,2,12
85,153,66,50,24,19,6
74,139,10,42,94,3,0
75,3,73,0,10,7,1
137,142,11,2,96,9,8
191,128,78,1,44,8,4
159,168,82,9,90,17,3
40,230,31,47,92,19,1
224,183,68,10,31,16,16
202,36,97,48,42,1,13
108,100,91,24,20,17,5
33,25,23,34,83,8,7
119,28,28,21,76,2,14
27,209,33,45,20,5,9
65,69,41,36,39,18,20
86,135,90,0,81,9,4
127,131,89,48,18,17,6
93,120,70,46,82,12,14
115,14,67,11,28,10,12
223,173,88,5,8,6,13
233,42,30,4,58,2,20
63,200,52,38,53,15,16
145,179,98,42,1,6,7
114,200,87,30,55,3,18
88,223,31,44,71,15,14
223,212,34,22,70,1,6
105,14,7,49,6,10,10
187,194,49,42,1,1,19
168,221,37,18,13,4,17
153,189,99,50,93,10,13
69,42,0,37,56,10,9
4,24,41,8,70,6,5
11,199,33,27,63,9,8
61,185,85,21,72,10,1
63,206,4,5,93,18,15
117,63,33,21,56,2,0
158,249,54,31,92,3,17
28,161,62,42,97,3,15
124,5,15,18,12,13,16
72,202,70,28,15,20,19
223,171,68,41,71,7,2
70,186,76,42,17,10,12
249,200,39,45,66,19,16
130,14,88,38,3,8,14
113,198,25,3,4,14,3
198,0,18,44,37,4,6
70,49,27,8,68,15,16
22,9,23,8,97,4,4
83,207,11,0,49,18,16
69,14,93,19,21,12,5
160,146,82,36,79,2,20
52,9,74,7,59,3,15
199,119,94,2,27,11,9
13,180,14,3,90,14,3
161,130,75,8,32,14,0
18,108,15,1,14,20,8
187,196,22,39,74,15,7
113,37,82,11,14,13,16
74,121,34,25,10,16,5
200,127,13,7,41,2,16
104,178,61,15,46,16,4
246,168,88,3,73,20,13
163,10,54,28,9,8,7
205,118,91,2,50,3,10
245,111,66,23,27,17,1
194,77,87,3,57,8,3
199,201,36,14,39,7,2
154,164,86,27,66,3,9
156,221,56,20,53,10,15
161,36,31,11,97,3,2
202,80,32,21,32,17,19
138,85,83,25,44,1,14
44,99,76,46,20,3,10
210,216,72,7,72,20,11
5,178,44,9,79,11,14
45,221,33,12,15,4,3
37,74,28,21,52,17,11
31,130,61,29,85,7,10
11,182,96,4,21,13,8
53,94,78,7,11,14,10
195,95,49,39,99,10,20
69,107,32,49,8,8,15
43,40,0,10,30,18,1
0,207,78,20,62,8,7
221,207,78,35,17,3,6
196,250,78,16,79,19,10
29,199,95,4,41,6,10
14,83,40,0,20,19,7
242,34,7,16,55,4,6
27,230,43,16,70,12,15
172,119,38,31,80,10,6
116,32,0,36,79,1,10
173,84,63,38,10,18,4
112,11,4,27,82,4,15
203,193,88,6,52,11,18
27,213,8,13,75,8,8
179,27,42,21,21,11,9
9,75,34,40,15,2,17
23,94,89,22,100,20,16
156,22,62,26,30,6,19
80,72,14,46,24,2,3
113,28,35,35,95,4,0
192,126,40,38,100,1,7
25,53,39,22,22,17,1
213,134,58,16,82,8,3
115,17,63,25,96,10,14
182,93,46,22,89,14,19
235,196,30,35,67,5,2
235,8,53,7,87,15,0
170,230,15,50,78,3,3
73,26,43,19,8,19,16
195,43,28,19,23,11,20
198,39,49,12,15,5,13
230,61,47,15,2,16,14
202,92,38,4,30,18,5
65,144,9,29,7,10,5
73,87,63,27,47,5,11
48,131,76,1,50,1,13
126,185,39,1,56,5,16
39,171,36,46,71,8,15
6,225,41,16,38,4,18
215,175,68,38,48,11,8
94,229,93,6,68,13,16
31,239,2,48,9,3,17
44,186,75,8,20,15,19
9,29,94,39,16,7,20
133,119,6,36,72,20,12
10,36,87,0,24,3,3
79,29,71,15,99,1,9
134,230,99,15,93,7,1
130,13,68,29,20,5,5
96,48,33,1,9,11,16
78,48,24,15,96,20,6
190,65,44,33,94,8,17
33,146,78,31,20,6,17
191,54,38,49,92,4,6
11,103,62,26,48,19,2
237,14,71,15,10,9,14
210,182,19,34,16,1,5
181,94,73,12,17,12,13
133,174,35,35,3,19,13
209,176,6,16,34,13,15
54,169,80,43,17,11,20
223,98,69,44,56,5,1
17,6,92,14,8,12,19
182,41,2,45,0,15,17
87,58,90,31,45,15,15
233,47,52,32,27,8,11
211,244,85,27,97,12,12
77,162,21,22,85,17,14
88,25,65,28,85,17,10
89,29,58,22,7,19,1
159,186,18,41,54,14,3
180,221,82,15,51,5,10
106,199,31,31,60,20,13
214,191,64,9,87,4,3
20,220,81,48,26,14,1
177,102,35,14,95,10,2
137,221,6,0,38,4,13
172,167,73,36,22,6,4
102,39,52,16,89,5,9
120,244,22,17,55,18,14
177,176,12,6,35,7,10
94,149,14,40,93,14,20
102,220,5,20,56,13,13
234,72,75,0,32,14,20
188,128,26,50,64,11,9
1,182,70,10,37,4,13
53,186,100,23,98,15,16
59,205,63,21,77,15,6
233,196,21,10,38,11,12
168,249,49,49,86,8,8
60,159,78,4,5,16,0
163,237,74,13,55,11,20
86,107,78,31,62,11,9
47,104,14,19,79,8,1
0,137,39,21,88,16,4
246,177,25,24,54,20,10
168,47,65,48,98,13,4
223,18,65,42,51,11,13
184,45,37,25,15,19,18
128,24,42,2,89,15,2
218,109,88,24,81,18,9
211,230,0,8,19,3,18
247,196,78,38,94,15,9
131,130,15,13,84,1,2
158,228,38,30,78,19,4
160,174,63,46,67,12,11
151,215,19,2,7,9,16
122,249,44,34,89,10,19
37,85,81,43,65,10,13
8,13,64,47,28,8,9
150,209,74,15,17,10,19
90,148,16,27,2,15,17
218,165,30,25,46,9,12
157,207,100,44,20,8,9
38,238,42,5,39,17,4
70,109,65,8,54,4,15
244,162,93,15,90,8,7
186,40,20,27,0,6,7
197,118,17,41,31,11,19
46,44,82,38,27,10,10
74,242,30,17,20,12,5
17,73,6,45,3,15,3
154,58,35,40,96,6,3
208,61,70,23,5,17,2
4,39,13,49,91,20,19
42,176,2,32,56,11,9
215,244,49,49,96,2,6
64,177,77,2,50,19,8
174,236,14,50,31,9,8
166,30,47,5,79,9,4
220,10,69,21,33,19,3
225,145,28,43,43,3,16
180,223,22,22,1,19,20
222,75,46,50,93,17,11
131,221,59,10,53,10,10
221,168,3,9,44,11,8
247,181,31,38,45,1,3
177,31,36,36,79,7,11
226,202,29,14,75,10,8
160,81,6,8,11,14,14
35,2,57,12,3,10,7
195,4,7,23,32,3,17
82,151,83,2,27,9,8
66,105,97,16,61,3,19
136,29,26,44,16,2,12
64,241,69,42,25,16,0
144,60,86,16,37,17,1
131,182,68,49,20,17,18
63,222,34,31,49,19,18
5,55,30,0,84,10,9
12,51,32,50,24,2,4
101,152,19,41,21,13,9
196,191,3,34,41,13,8
43,189,60,42,94,18,11
71,62,33,43,34,10,3
110,150,73,0,68,2,2
128,126,11,33,14,14,17
1,121,9,8,64,7,15
241,232,53,5,37,4,7
161,74,14,7,31,13,11
128,113,74,30,54,7,3
60,51,81,14,14,5,13
8,97,61,0,28,3,5
50,86,92,39,31,12,12
152,137,17,32,31,7,13
207,141,89,43,88,6,7
95,96,98,19,31,8,8
221,5,25,41,100,3,6
207,20,72,28,24,9,5
67,54,100,17,24,19,8
196,249,68,27,58,9,14
243,191,12,6,18,17,2
122,147,37,1,74,1,9
142,170,6,27,20,15,14
224,75,30,31,53,5,19
82,90,93,8,62,16,1
230,3,80,33,36,2,8
61,52,57,39,83,7,4
188,103,14,45,20,10,19
1,170,71,7,68,12,6
33,49,25,4,56,11,0
23,90,97,13,67,6,2
4,14,48,4,37,7,16
247,248,2,6,80,5,6
144,246,4,27,63,3,20
177,118,48,4,30,18,4
62,218,39,26,44,11,19
232,23,54,42,53,1,16
214,0,76,7,92,3,19
44,113,27,28,17,4,6
62,104,54,34,40,7,7
95,125,16,19,39,1,18
218,4,5,7,73,17,8
190,169,76,38,74,4,12
183,167,14,2,73,20,16
192,186,15,50,29,12,19
231,89,10,50,85,18,1
207,200,72,28,46,15,17
15,61,29,48,6,19,3
61,80,78,27,66,12,17
91,171,55,11,89,20,20
46,35,83,34,40,6,14
26,176,76,29,18,11,9
75,111,98,41,73,10,20
114,191,2,29,84,6,14
179,148,98,37,17,8,17
143,231,84,33,86,8,15
82,238,67,35,96,3,5
246,27,79,0,78,2,12
208,219,74,37,86,10,12
200,219,36,49,22,11,16
24,144,28,43,16,11,2
246,49,20,44,59,3,19
4,225,1,18,45,1,13
230,150,30,14,73,20,2
67,178,14,50,84,1,2
76,20,31,18,20,9,11
56,149,1,44,96,14,15
203,229,18,28,65,12,7
138,115,88,29,89,16,16
219,163,79,0,20,9,8
13,168,71,18,20,7,16
16,125,9,15,22,19,12
173,234,12,11,42,10,0
35,119,89,38,35,8,12
199,154,24,47,50,12,0
238,48,26,48,56,1,11
220,31,40,19,84,12,10
83,168,30,50,86,13,5
215,156,14,9,68,18,14
104,68,74,13,34,4,16
188,77,23,36,37,11,2
241,139,85,17,58,2,7
131,163,59,23,40,17,0
189,195,78,0,72,16,7
100,120,61,36,98,19,4
126,131,31,0,91,8,8
2,34,8,49,58,7,9
197,185,80,47,49,1,16
