initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth
59,29,5,9,2,16,28
20,16,42,45,2,8,35
161,82,32,35,15,11,19
224,77,41,10,9,5,56
206,89,13,34,4,11,81
31,222,13,69,7,16,96
138,202,10,34,20,8,3
145,183,46,1,4,14,75
8,150,24,41,9,7,33
62,137,45,28,7,14,45
32,237,19,67,10,6,10
98,241,25,30,16,19,96
223,177,39,65,14,9,40
232,20,6,42,9,4,13
16,228,45,1,10,2,84
4,73,39,99,11,12,19
193,140,21,15,15,19,11
154,98,14,20,13,1,46
83,33,48,30,13,10,1
71,63,49,61,12,10,44
100,154,8,67,13,12,62
25,134,13,50,13,14,77
205,51,8,35,10,4,25
97,15,44,34,3,16,96
18,247,3,45,15,7,68
143,71,13,38,17,6,25
76,183,48,88,1,2,68
197,2,49,8,9,8,51
228,87,4,73,4,16,53
19,89,47,39,18,17,56
3,73,33,1,7,14,23
47,163,16,29,2,18,46
145,208,6,74,5,16,26
114,166,41,79,14,2,11
41,83,46,94,10,1,54
150,51,26,23,7,4,91
113,60,22,65,6,2,58
34,229,33,0,16,4,30
7,40,26,86,5,16,79
180,241,25,21,5,8,20
84,219,42,15,18,20,93
85,16,11,31,16,14,29
73,227,28,32,8,9,5
50,11,47,7,10,1,66
40,223,19,46,19,20,61
226,156,19,26,14,14,19
91,109,9,10,15,15,90
148,200,14,56,11,1,47
44,199,45,91,4,15,73
4,150,4,88,6,0,4
206,242,38,59,7,17,73
247,244,9,73,14,10,56
237,195,3,60,11,4,82
85,247,27,44,9,16,91
144,227,33,17,16,19,33
180,224,41,22,6,13,50
28,189,19,65,18,1,18
155,205,16,91,8,5,89
198,102,30,59,4,7,64
152,138,29,26,19,8,75
190,39,17,45,18,6,10
205,210,35,52,3,20,43
204,30,20,41,11,17,62
41,86,34,52,16,7,74
220,228,30,30,15,20,64
172,157,14,64,16,8,32
218,57,27,7,6,2,78
118,237,17,61,8,8,15
158,74,45,62,5,15,48
173,65,5,82,2,7,22
158,193,2,92,15,0,31
22,39,8,83,19,11,23
28,66,46,93,5,12,55
72,64,44,94,20,11,87
165,201,12,50,14,3,73
116,35,7,44,10,8,97
160,94,31,54,6,4,11
16,145,42,6,2,16,86
217,15,6,21,5,3,46
110,4,48,55,12,0,90
194,78,44,50,7,10,21
179,97,39,46,11,8,63
107,204,27,64,9,12,60
7,85,41,51,17,19,68
164,64,46,56,9,6,51
152,61,15,44,6,4,56
113,154,44,39,3,3,17
216,165,30,3,17,12,22
245,124,47,23,4,19,75
50,65,10,61,7,7,23
69,27,23,17,5,11,68
17,159,28,89,17,11,74
159,85,46,47,11,1,25
247,96,25,51,17,16,36
87,238,42,57,5,14,31
175,114,16,76,18,20,5
247,164,30,20,3,17,78
48,221,40,40,12,2,10
222,13,22,79,8,16,13
106,107,37,67,19,12,66
117,181,9,23,11,7,27
39,237,32,53,14,13,2
139,96,29,78,6,18,79
58,104,31,91,16,3,8
17,91,21,60,1,12,33
227,177,5,42,8,1,1
18,94,27,59,1,2,19
228,38,30,66,12,15,15
216,150,50,55,20,7,62
169,44,38,47,4,17,23
67,146,33,98,8,10,40
99,10,37,64,8,3,73
92,105,41,19,14,9,53
2,166,39,55,5,5,84
25,31,47,57,2,13,88
154,44,1,73,14,15,52
64,39,13,59,5,17,92
208,34,11,58,3,12,32
73,131,48,21,19,10,37
128,109,8,94,19,7,93
231,218,9,83,14,9,66
94,117,37,54,11,11,97
59,66,4,5,6,20,68
22,208,25,89,3,17,9
92,158,40,54,19,3,71
40,86,49,54,5,10,58
12,36,27,30,18,18,87
87,8,2,93,17,15,19
189,56,25,81,5,13,15
227,93,44,19,8,7,84
133,80,43,95,6,6,27
171,24,8,75,2,13,74
96,155,39,15,11,16,17
47,67,22,25,8,13,31
238,73,30,63,12,19,83
115,52,16,82,1,15,91
15,231,35,37,8,20,13
15,54,50,67,11,5,63
107,136,3,75,7,13,6
46,119,14,60,14,15,58
59,26,8,20,9,7,35
111,9,31,77,5,7,74
22,229,13,76,20,19,29
176,66,41,12,16,9,4
33,57,16,53,13,12,8
137,35,33,91,15,15,18
51,244,47,66,17,11,34
21,88,20,27,2,4,11
165,186,40,29,5,4,90
73,188,2,62,15,4,53
160,148,33,92,4,16,18
137,218,36,44,4,6,24
146,92,45,18,9,13,67
131,187,45,89,18,19,31
189,142,6,10,5,13,67
216,240,39,71,9,18,60
205,68,29,70,8,10,3
47,80,3,98,6,16,48
162,250,31,86,18,5,10
246,144,4,93,16,2,23
82,120,3,48,6,11,85
41,123,20,82,8,5,17
137,9,40,71,13,8,21
213,212,46,70,12,5,12
63,244,27,13,7,13,4
196,44,15,64,9,2,12
207,122,24,84,12,12,58
179,139,2,7,18,5,64
43,223,31,71,15,6,18
177,215,22,83,10,3,25
2,41,32,81,17,1,74
45,229,25,31,5,10,7
61,122,33,41,4,6,28
128,205,27,17,7,14,96
43,69,44,6,9,15,2
228,32,6,45,1,3,86
31,128,20,61,6,12,94
77,236,34,89,5,4,14
14,225,15,55,14,1,76
101,118,6,65,15,9,50
21,191,11,74,15,13,18
23,111,46,57,6,7,48
123,25,31,76,20,19,95
19,34,27,99,20,18,84
141,41,21,99,12,0,65
113,33,7,78,12,20,73
224,127,1,22,19,6,22
70,120,4,55,1,17,75
30,156,36,79,14,6,50
104,77,9,35,10,19,20
56,170,45,86,14,16,63
109,223,1,45,3,2,68
210,246,41,64,19,3,80
98,24,45,58,10,0,33
31,39,30,96,19,3,64
46,189,28,2,6,6,6
149,39,32,50,1,5,67
44,98,18,8,7,10,10
77,98,31,95,7,4,76
139,31,21,73,6,2,100
53,47,46,28,12,5,82
195,193,39,35,2,3,77
16,130,27,31,2,6,3
162,12,40,75,7,4,77
157,176,37,86,1,15,16
155,11,6,68,3,18,25
216,61,15,6,2,4,4
85,121,24,88,13,9,89
224,15,25,74,8,11,76
88,41,44,32,2,13,29
130,99,24,36,12,16,15
63,29,23,78,4,12,76
68,86,41,5,18,14,86
231,162,49,14,13,3,36
5,37,40,22,2,10,23
2,117,18,10,3,15,3
65,225,14,11,11,2,33
75,214,33,67,18,11,5
157,40,35,30,17,20,60
245,134,14,57,10,2,23
8,102,40,24,7,4,46
53,35,5,37,5,19,34
239,61,15,65,2,19,54
97,90,22,10,3,3,66
125,35,42,77,2,12,9
218,115,34,51,12,20,60
120,221,12,49,4,17,83
217,113,50,28,7,18,51
51,194,41,24,15,11,26
212,193,37,53,19,8,11
184,231,34,52,19,13,72
190,58,29,22,17,19,87
82,73,16,68,10,1,78
60,153,31,10,5,7,81
209,236,39,91,17,9,64
32,162,45,79,12,5,2
35,235,24,59,9,11,51
16,135,44,24,19,15,58
113,121,44,18,7,12,67
84,40,35,74,11,5,16
142,231,40,55,14,0,95
163,243,8,96,20,6,18
202,144,47,76,8,2,12
195,60,29,32,16,3,9
236,11,19,83,15,15,49
245,11,17,49,12,9,88
169,34,28,53,11,9,7
65,223,48,74,16,4,53
218,219,18,61,11,9,93
42,149,18,81,18,20,30
224,74,6,76,17,20,18
230,112,6,61,2,18,60
174,104,14,90,2,1,43
105,102,47,16,7,7,35
118,222,29,1,11,2,62
16,167,47,94,3,1,90
88,137,5,12,16,13,44
224,197,1,78,3,13,44
97,158,19,43,1,1,80
130,28,41,18,15,7,33
154,28,26,2,6,13,16
97,11,39,35,10,13,40
104,32,29,37,8,10,13
126,76,18,76,14,15,1
215,136,2,81,9,20,100
111,8,15,37,4,18,63
55,101,35,17,8,19,78
77,38,33,7,8,4,44
19,65,20,3,14,19,7
26,2,42,39,10,9,35
234,224,10,82,10,15,35
12,5,18,15,10,6,24
221,127,44,14,6,17,89
38,230,9,98,6,9,23
138,112,13,72,10,12,99
237,120,49,44,9,8,46
38,1,17,11,3,16,84
222,12,41,29,18,5,90
179,239,25,34,12,18,15
104,182,48,30,13,11,61
243,196,40,7,8,6,14
158,141,11,45,16,15,94
47,126,6,38,3,18,22
160,126,15,64,6,16,60
63,25,5,93,6,12,68
175,88,37,14,2,6,54
8,173,10,80,4,10,83
87,10,49,46,11,18,2
239,192,31,90,8,15,70
46,52,38,60,6,12,58
205,191,26,77,4,15,81
98,221,25,82,19,15,45
162,177,36,88,12,6,72
151,213,41,59,2,15,48
143,100,5,59,19,1,2
69,171,20,49,3,10,37
46,95,34,94,2,2,44
9,121,44,88,4,15,26
52,167,16,56,20,8,68
21,159,19,67,9,12,60
90,59,30,22,12,12,58
131,229,21,22,19,7,75
37,19,29,19,13,10,24
37,174,46,7,17,8,55
109,123,14,43,16,16,50
198,136,44,93,15,6,33
230,73,20,36,15,3,19
179,141,2,68,11,14,98
158,31,3,0,17,1,87
64,139,7,8,15,9,84
82,105,31,18,5,6,82
234,218,29,11,14,9,77
179,228,2,50,9,13,11
80,52,16,41,11,11,18
52,20,19,36,5,16,86
61,235,36,69,15,2,83
208,138,38,16,11,14,3
44,238,19,84,7,13,92
103,97,44,15,3,2,72
6,230,5,3,4,15,50
64,213,29,64,1,5,19
193,114,45,13,7,17,37
69,22,6,28,14,6,72
133,235,43,87,15,17,97
19,199,40,91,6,7,80
129,158,50,35,14,10,8
159,182,48,95,1,14,60
169,74,28,76,15,0,61
154,27,1,52,4,6,35
104,201,27,6,5,20,65
143,249,5,87,12,18,90
57,90,49,13,12,10,16
96,87,17,22,13,13,28
13,227,34,80,19,9,43
103,189,9,22,20,12,56
187,248,42,26,13,7,55
72,225,48,12,19,4,20
91,183,45,16,2,6,4
180,44,41,15,18,16,15
137,166,19,82,6,15,44
154,4,35,58,5,1,57
1,42,11,83,4,9,76
81,193,36,28,2,19,39
149,105,44,39,16,4,36
85,220,38,81,18,1,21
36,239,25,46,13,9,56
187,101,47,31,13,2,27
170,221,26,17,6,18,80
151,170,13,23,16,13,89
245,210,26,88,19,17,93
103,72,9,8,15,12,8
151,50,48,64,4,5,75
37,154,10,25,5,2,60
13,124,30,50,6,18,41
51,98,19,3,11,11,33
83,179,15,59,16,7,78
222,16,27,75,12,11,22
202,191,27,7,5,16,41
95,133,32,85,14,19,60
103,78,27,58,6,12,48
174,65,16,34,18,9,64
27,119,11,30,9,2,5
241,94,47,39,16,16,98
170,47,43,52,13,1,75
37,99,46,100,20,19,25
156,44,29,21,19,11,6
132,166,23,78,9,19,2
26,115,37,60,15,11,15
186,45,42,0,17,12,69
128,178,18,22,10,6,25
111,210,5,88,10,13,51
121,4,15,58,4,9,48
115,181,25,95,15,17,2
83,76,49,57,2,14,50
52,120,39,36,8,9,11
35,133,11,67,18,4,8
107,187,21,89,19,5,9
142,96,8,51,10,11,80
87,179,11,82,19,17,67
145,75,17,89,15,12,7
49,217,42,60,14,10,7
40,55,6,69,18,14,21
179,76,49,78,14,19,48
45,231,25,90,6,18,47
66,174,5,9,18,4,22
92,214,33,40,4,7,41
75,139,33,9,3,15,66
216,79,29,69,1,6,45
67,26,42,69,9,12,35
15,107,31,68,12,14,99
143,72,32,12,5,19,74
118,88,43,79,1,16,95
116,141,34,68,1,12,60
152,46,42,47,6,3,91
42,114,46,49,13,8,93
188,32,4,78,19,9,87
200,104,29,8,2,19,51
4,219,3,82,17,19,2
141,163,2,21,9,4,8
28,233,39,86,2,11,10
62,206,40,71,11,17,52
52,107,31,54,19,1,53
19,166,43,28,18,11,70
98,113,7,4,12,16,16
13,20,18,98,3,20,10
90,191,34,59,9,19,57
33,153,42,36,4,12,39
163,147,31,51,16,4,96
75,209,13,23,11,19,8
21,102,23,40,6,19,49
159,79,45,82,12,5,70
240,58,2,49,19,12,15
138,19,0,71,8,0,58
212,203,48,47,4,15,69
116,25,7,89,3,3,97
215,9,15,17,17,10,1
17,200,44,72,11,19,1
97,70,4,34,3,3,3
196,151,10,67,17,1,39
107,176,24,13,18,19,60
186,9,49,91,2,14,28
108,50,29,89,10,12,96
66,150,15,43,19,9,22
239,109,40,72,18,7,83
114,221,34,5,19,18,2
104,204,4,73,11,14,21
122,32,18,93,13,17,86
41,129,13,82,3,1,69
50,221,11,74,4,10,51
197,47,17,40,5,5,31
217,97,8,1,10,2,27
34,46,25,53,17,15,64
69,246,37,8,5,19,49
219,6,30,22,16,6,27
63,232,10,19,9,19,39
79,70,4,21,8,5,67
95,80,22,34,18,5,95
115,237,20,65,18,18,28
142,44,23,32,3,6,92
102,12,6,88,4,9,16
117,175,14,16,7,9,88
244,81,45,26,1,7,69
235,114,27,29,5,5,32
197,179,13,92,8,12,36
159,31,27,91,19,20,42
232,111,4,41,7,2,21
76,101,50,43,8,1,20
218,199,39,67,2,20,82
240,212,44,23,5,14,33
141,156,45,44,12,5,86
171,208,38,74,19,15,81
200,47,35,48,10,9,14
209,47,5,43,12,14,55
40,82,1,58,6,0,38
37,197,29,43,14,3,88
103,116,18,4,20,19,14
231,185,39,88,18,12,56
154,138,9,2,11,3,8
5,106,19,73,15,4,12
241,139,35,40,17,18,7
105,145,7,79,1,9,18
195,98,32,96,20,10,48
90,204,29,73,16,16,71
176,207,46,12,18,18,73
232,223,42,73,2,18,70
32,206,43,41,2,3,93
131,106,46,31,9,16,98
117,214,12,84,14,1,15
176,95,29,21,17,17,66
210,216,43,28,3,17,42
14,189,5,89,3,10,25
121,212,13,72,16,6,73
240,168,15,17,20,15,87
35,30,5,31,4,8,76
229,218,35,50,2,12,24
45,212,14,19,11,12,83
15,49,37,73,8,15,68
116,134,9,4,4,17,80
48,123,21,36,14,5,30
148,233,3,62,15,18,95
48,170,9,60,11,15,63
146,207,20,100,12,20,33
178,228,9,47,4,2,55
23,153,8,20,6,1,76
231,167,0,18,14,4,84
72,197,36,28,1,5,55
152,27,16,21,18,14,75
159,128,32,3,18,3,72
118,236,27,88,14,4,28
7,237,13,59,19,19,12
57,224,34,98,2,11,12
77,203,2,96,16,16,36
39,22,4,70,18,10,76
199,110,3,75,6,5,53
73,91,48,47,19,5,43
194,217,9,45,5,17,6
167,210,22,80,6,18,35
110,16,15,48,5,7,85
182,152,13,75,18,16,87
94,245,0,7,18,11,21
176,61,17,82,6,10,65
46,202,37,8,13,15,31
44,231,37,11,16,7,2
86,113,37,8,16,11,18
147,184,6,84,13,18,53
84,27,27,85,13,11,33
165,100,25,59,19,18,11
14,68,15,96,9,9,70
219,157,13,93,16,8,13
61,108,16,91,17,17,75
174,241,44,54,9,8,9
219,151,40,47,5,19,30
224,56,46,81,12,17,3
175,127,10,27,19,10,11
248,36,27,48,3,19,51
172,224,22,75,5,8,10
134,227,17,70,14,5,16
63,19,39,60,6,2,16
205,142,0,3,14,5,77
184,166,46,65,18,7,31
90,155,5,40,7,1,99
98,136,17,26,2,15,2
212,230,16,89,20,1,47
127,68,45,30,14,19,88
168,20,36,72,1,19,46
50,54,28,41,15,15,30
194,227,44,16,18,18,4
111,165,42,9,12,19,60
133,73,21,17,13,3,55
156,102,37,24,3,2,30
132,37,8,88,13,9,37
231,208,20,11,3,20,23
34,44,24,92,16,0,7
70,240,23,75,4,5,38
30,226,14,67,17,10,41
65,59,16,67,16,4,0
212,188,12,87,2,3,87
91,182,47,97,1,10,79
231,242,30,72,15,1,84
70,210,13,22,11,11,39
122,133,20,18,15,17,47
89,93,17,60,19,4,28
94,143,28,81,2,9,42
181,239,35,31,8,3,66
56,148,33,94,13,4,83
234,142,14,75,11,4,17
167,33,29,89,18,19,74
172,194,31,15,8,18,22
32,225,14,92,1,9,1
222,51,42,63,13,17,74
80,14,35,28,3,5,37
244,206,15,61,8,6,87
185,6,47,72,19,4,80
144,20,7,49,9,9,31
8,171,39,93,9,14,7
167,91,2,42,9,9,66
22,82,13,10,1,19,49
85,83,23,53,19,6,93
207,46,50,39,5,11,99
213,82,1,25,9,2,50
4,95,16,37,19,10,25
15,231,10,68,12,15,98
17,101,13,55,14,1,6
89,132,45,65,11,17,49
235,209,23,19,15,4,20
127,130,10,2,16,8,72
154,173,7,15,20,14,83
23,146,28,64,16,18,88
205,210,48,47,7,4,57
214,102,20,73,9,10,41
240,87,29,47,5,5,96
231,66,46,78,6,15,77
247,122,38,9,12,13,48
53,128,30,28,9,5,27
6,66,27,33,16,12,11
128,230,47,91,20,19,3
111,144,23,53,3,2,19
17,124,33,8,4,2,70
158,24,50,93,10,20,11
168,64,6,80,4,9,26
93,37,44,26,11,14,78
221,183,5,72,13,8,22
63,225,38,61,2,6,12
249,117,5,32,15,10,53
216,188,25,92,2,11,28
116,89,46,27,7,8,73
174,214,28,38,3,1,11
47,64,5,76,2,14,27
185,155,6,66,2,19,29
186,91,10,76,12,12,95
8,107,22,49,1,18,39
141,62,41,33,11,13,4
170,24,28,18,12,8,78
21,202,45,26,4,15,9
207,143,8,79,9,18,28
68,69,9,72,4,16,5
182,36,28,20,20,13,80
87,123,43,94,18,3,31
5,87,32,17,2,8,95
163,14,45,71,6,18,55
36,114,1,42,15,20,63
35,16,23,46,13,14,62
220,85,28,52,17,3,47
67,199,38,71,14,8,87
154,125,44,24,14,7,47
63,206,26,58,14,6,32
186,19,16,38,5,0,42
50,227,26,68,18,10,43
45,135,9,83,14,9,68
155,234,27,97,17,13,56
186,101,5,92,2,5,58
15,177,50,69,17,1,52
27,135,7,65,10,20,24
158,156,50,38,5,17,37
67,131,3,22,14,3,24
77,103,12,5,14,5,15
219,74,39,9,10,1,69
188,25,18,94,8,13,71
150,140,7,25,8,5,80
88,78,21,95,16,5,42
114,90,8,12,7,14,46
36,234,43,26,19,18,64
35,204,23,36,5,9,92
68,165,26,43,9,4,7
125,20,19,45,2,6,72
249,69,16,9,16,2,71
203,201,2,83,2,2,7
98,94,20,5,12,13,17
177,43,42,57,4,17,96
82,115,33,70,4,4,35
70,67,45,65,15,8,81
157,113,40,3,4,10,39
208,198,45,94,13,3,57
217,84,27,16,14,19,51
144,166,7,98,19,13,72
111,86,21,89,15,12,48
220,80,36,42,2,5,35
45,146,30,25,15,20,88
63,152,12,48,13,5,55
109,167,25,41,17,13,85
168,109,26,54,9,8,96
112,226,8,81,12,11,34
224,229,3,76,10,2,6
38,14,6,86,6,3,14
136,112,49,69,8,12,18
237,158,39,78,16,15,81
85,75,25,87,15,5,69
6,243,34,29,12,13,24
228,45,46,27,1,17,74
114,34,16,40,5,17,79
245,142,46,33,7,15,13
58,31,17,78,12,15,92
4,83,14,33,16,7,77
206,64,3,65,11,12,54
208,122,42,23,5,11,21
229,107,33,65,17,10,46
34,120,21,43,19,4,27
249,45,39,93,7,20,62
67,0,18,98,4,8,69
174,134,15,7,17,16,11
245,142,33,28,1,1,87
242,103,9,45,10,2,55
101,169,46,63,3,17,10
205,139,44,33,11,2,20
178,25,25,80,12,12,4
124,126,36,94,11,15,2
6,112,31,38,5,11,69
137,5,18,84,6,4,21
116,218,24,67,9,16,48
101,203,43,56,9,14,87
154,81,6,13,3,5,27
37,127,37,20,20,12,32
135,60,0,93,15,6,54
181,142,24,67,4,9,73
192,108,30,45,10,18,0
178,53,29,64,17,15,84
70,155,3,3,17,11,85
229,219,10,73,13,17,46
99,8,20,55,5,17,68
225,243,2,9,6,6,28
18,14,37,5,16,13,30
66,6,32,98,15,13,32
4,135,15,93,12,6,33
171,216,8,53,7,13,12
21,178,14,43,13,3,3
92,69,6,56,8,9,0
209,147,32,40,12,8,28
141,53,17,93,1,13,39
155,222,2,14,17,15,60
174,116,31,28,13,1,90
73,248,8,63,8,18,100
190,238,40,56,3,8,60
138,186,8,72,7,16,96
138,110,1,41,7,3,91
116,98,26,6,5,14,16
200,82,20,27,6,1,43
130,210,38,29,6,6,5
25,194,22,75,10,17,99
232,98,19,73,17,12,89
99,147,15,6,3,8,50
89,142,33,93,9,9,62
179,135,13,67,5,16,58
90,191,49,44,3,14,5
116,163,38,93,10,16,35
188,164,41,80,8,9,71
168,144,24,88,18,19,75
187,226,15,30,5,15,47
177,190,17,55,20,3,92
208,109,45,85,11,4,7
155,131,43,78,18,18,23
74,188,36,81,8,5,5
171,14,29,50,12,20,55
227,23,22,42,11,17,21
239,190,46,52,8,19,48
179,123,17,87,14,4,41
92,73,46,96,15,19,85
114,2,5,53,8,9,91
76,34,15,72,11,3,92
211,94,33,49,2,7,19
136,172,14,91,14,1,32
240,38,5,38,14,14,64
84,105,2,85,3,2,45
192,122,32,10,20,7,84
201,196,24,1,15,11,70
147,202,49,30,19,15,36
156,126,9,74,18,13,51
69,197,47,77,12,14,91
178,189,5,46,10,4,79
121,100,43,67,13,19,51
110,192,21,1,11,14,58
153,247,46,98,9,11,7
238,14,25,70,8,19,52
126,144,12,2,4,0,31
145,97,44,29,16,6,16
203,122,19,89,6,17,56
112,115,16,59,12,8,61
59,164,50,90,19,1,72
21,148,34,88,14,16,88
53,73,45,99,5,14,23
144,223,4,41,6,12,97
146,66,34,1,13,18,94
188,207,23,100,3,4,31
101,169,34,7,11,6,68
143,184,10,51,17,19,24
202,94,37,54,6,1,93
108,135,15,30,9,12,50
236,179,18,84,12,18,90
104,142,3,37,3,8,94
217,206,17,70,7,18,15
30,163,32,8,18,11,81
29,115,15,56,11,10,9
208,16,3,54,2,8,76
204,21,5,33,19,16,6
185,221,22,98,13,3,27
101,170,14,74,19,5,35
161,157,23,64,15,12,20
47,129,13,53,1,9,91
120,187,10,70,16,5,4
44,219,45,63,16,11,66
109,24,26,62,17,15,19
207,232,31,37,10,15,76
101,190,13,93,18,2,28
157,61,14,18,3,13,40
199,143,35,46,8,1,84
63,86,44,75,9,6,63
219,218,3,10,5,16,12
63,186,40,6,17,14,5
228,150,39,40,9,13,10
202,159,8,96,15,3,88
199,238,36,13,7,1,94
74,157,0,19,14,16,6
198,197,32,21,19,7,89
129,14,32,90,9,18,23
176,7,12,16,19,4,63
131,233,43,89,15,15,10
240,55,43,67,11,7,10
162,176,21,45,3,14,25
188,88,16,38,7,2,58
169,177,20,92,6,17,39
32,163,21,37,19,12,95
141,82,1,57,13,18,97
214,6,10,32,15,4,3
242,56,24,56,15,0,25
205,171,39,85,19,5,75
188,213,26,14,6,5,25
135,229,46,3,20,4,49
235,195,1,83,16,12,9
226,86,4,11,14,7,93
93,106,42,38,8,5,13
227,181,6,17,17,15,98
51,5,44,68,6,12,22
8,231,10,33,11,11,50
91,221,0,26,9,10,62
39,220,43,75,7,6,64
127,53,23,92,17,2,49
170,161,20,85,5,14,49
174,36,42,11,13,13,91
232,168,15,60,8,13,27
130,114,3,29,4,16,8
86,109,25,64,18,18,12
26,95,48,27,6,11,98
178,77,43,78,19,18,20
209,79,33,62,7,6,86
129,212,4,8,2,1,68
163,45,11,42,18,8,77
154,44,45,60,6,17,61
64,30,15,13,12,20,16
43,246,18,61,14,8,81
21,185,28,24,15,8,20
40,43,21,19,7,15,16
108,47,2,67,1,2,72
152,214,49,25,18,11,72
66,246,49,23,20,2,77
153,169,15,49,13,9,11
191,126,2,90,6,13,3
99,51,8,20,20,7,58
102,115,46,6,4,7,11
58,113,25,81,17,9,49
7,203,24,15,5,20,64
229,241,20,32,10,17,76
112,215,19,11,4,20,11
62,78,1,9,15,17,9
75,131,3,54,14,9,73
175,55,23,32,10,7,92
50,48,39,65,19,12,88
197,140,11,56,17,16,28
72,215,45,44,11,9,51
72,28,25,42,7,3,62
226,140,28,25,2,13,64
211,40,0,16,12,1,26
111,192,40,85,6,0,90
235,186,9,76,10,8,54
60,222,3,8,6,8,24
192,149,9,15,6,6,36
64,62,21,46,15,20,18
76,74,38,68,8,15,41
140,152,19,44,8,13,11
175,14,27,40,19,9,34
54,34,38,48,17,0,86
52,152,36,15,18,3,44
85,23,7,84,8,0,45
49,112,16,89,12,16,88
243,205,1,56,10,4,63
20,64,6,70,14,2,73
30,164,30,50,16,12,87
139,2,31,51,4,7,36
229,192,36,35,12,6,58
21,227,41,60,9,7,67
10,225,35,30,17,12,79
90,101,2,12,18,8,71
109,19,28,69,12,13,29
67,111,2,68,19,10,9
102,235,16,76,9,14,3
78,142,36,58,13,18,59
112,234,2,63,2,3,22
231,54,1,18,5,17,27
37,219,1,26,10,19,96
171,109,35,98,13,12,57
112,228,35,44,6,15,33
157,127,19,41,13,15,99
9,127,13,9,7,15,62
11,33,15,59,1,3,49
126,187,47,44,6,4,94
15,233,28,58,9,2,93
206,4,18,8,11,6,85
66,181,9,39,8,9,22
26,41,17,5,19,15,12
39,41,19,78,3,13,59
223,6,4,63,9,12,50
86,143,3,88,11,7,14
14,170,27,39,11,6,29
39,166,10,67,20,8,17
118,199,46,77,2,2,79
1,171,49,26,18,15,92
15,75,8,41,15,3,63
169,64,3,40,4,7,20
47,153,32,100,18,4,53
226,113,41,43,2,1,50
113,249,33,69,16,14,67
7,40,6,70,1,8,4
187,143,28,11,4,5,67
104,132,4,27,13,7,64
84,176,45,57,18,17,7
184,77,18,61,19,15,40
10,66,43,90,11,1,61
31,213,30,99,13,4,43
119,81,47,27,16,2,69
169,133,29,93,7,11,70
165,202,23,8,6,13,91
176,114,10,72,2,7,68
51,65,17,9,18,4,87
191,14,33,42,4,7,16
103,195,40,68,7,20,16
31,135,14,98,10,13,45
164,177,3,46,19,14,16
61,111,9,23,11,4,50
227,59,25,97,9,9,26
77,86,32,78,9,12,98
172,166,0,81,8,15,70
23,55,14,97,7,16,11
201,153,49,18,1,8,61
135,38,23,93,12,0,30
234,37,31,17,4,9,21
209,101,2,62,5,14,66
51,89,36,48,13,9,3
16,145,3,42,5,17,74
91,104,8,24,1,17,69
154,8,45,57,3,10,16
63,179,44,21,7,4,34
195,38,23,8,14,12,95
227,224,31,88,11,8,70
47,130,24,62,12,4,71
67,80,16,49,8,1,94
211,180,20,60,3,10,63
16,55,36,78,17,9,31
181,219,31,41,6,20,12
245,216,8,47,9,9,99
30,243,31,48,16,13,34
174,45,48,81,10,2,82
59,0,8,50,13,2,27
109,22,15,43,6,6,74
210,99,34,75,3,1,1
155,103,43,58,14,13,44
81,56,30,12,4,5,52
132,120,21,95,2,11,89
95,140,1,71,11,19,15
105,233,15,34,9,3,76
31,138,49,47,3,1,90
127,132,14,49,19,18,25
191,115,20,86,2,11,79
191,46,3,65,9,11,45
243,136,17,50,11,13,35
130,177,6,80,19,7,43
149,151,37,46,20,6,89
153,14,16,62,16,5,41
145,47,22,74,10,15,89
17,4,22,72,13,17,64
2,188,18,27,8,1,21
104,88,42,64,19,9,50
248,33,23,91,6,6,81
56,104,44,98,3,8,71
222,217,2,53,16,14,82
143,235,33,95,11,1,35
69,154,15,51,8,12,5
49,179,48,55,6,3,95
120,126,1,86,19,17,36
67,192,3,69,9,11,5
238,138,1,46,16,9,52
63,193,10,3,4,8,83
215,23,23,22,11,18,70
230,131,43,23,6,8,88
38,133,49,87,12,9,3
203,154,40,78,10,9,30
26,235,45,70,12,17,16
162,122,17,28,20,10,85
32,138,5,30,2,2,53
225,62,10,31,12,10,86
86,131,42,81,18,10,44
217,207,30,96,15,4,93
205,101,19,47,18,12,33
185,179,17,32,1,1,91
145,26,49,51,15,4,72
238,65,1,41,11,13,75
222,66,1,85,7,2,13
71,25,35,7,5,20,13
195,124,17,69,13,7,64
127,219,33,83,5,5,82
28,219,30,80,6,11,87
163,9,46,90,19,9,21
27,240,28,35,4,3,24
89,23,17,16,16,13,19
6,65,2,97,14,13,56
81,190,32,15,9,2,94
22,144,7,5,2,15,42
181,248,32,98,2,15,35
160,231,15,57,13,17,63
30,172,46,20,5,17,17
16,148,34,58,6,9,72
169,28,45,15,15,15,54
76,96,46,98,18,18,76
18,6,40,18,14,3,67
77,225,40,39,18,16,67
224,178,46,63,11,19,66
103,9,12,33,11,5,35
2,193,19,25,20,7,2
1,243,40,71,6,2,33
37,183,8,44,2,3,87
114,158,29,8,13,2,48
209,106,8,40,7,19,58
31,88,13,27,8,11,88
61,160,8,25,11,10,55
239,110,14,5,18,2,40
165,140,12,79,6,9,68
212,137,13,31,13,3,79
117,124,20,56,17,18,62
